original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\2019_07_24_done\5B\P7240425.JPG,P7240425_1.jpg,2019-07-24,B5,B5,1,0.7898,Syrphidae,64.5,,Diptera,35,Wasp,0.2,0.6883,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_24_done\5B\P7240426.JPG,P7240426_1.jpg,2019-07-24,B5,B5,1,0.8133,Diptera,99.5,,Syrphidae,0.4,Coleoptera,0,0.0319,0.9755,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_24_done\5B\P7240427.JPG,P7240427_1.jpg,2019-07-24,B5,B5,1,0.7072,Syrphidae,100,,Wasp,0,Apis_mellifera,0,0.0033,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_24_done\5B\P7240428.JPG,P7240428_1.jpg,2019-07-24,B5,B5,1,0.7635,Syrphidae,100,,Halictus_scabiosae,0,Apis_mellifera,0,0.0043,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_24_done\5B\P7240429.JPG,P7240429_1.jpg,2019-07-24,B5,B5,1,0.7836,Syrphidae,100,,Diptera,0,Apis_mellifera,0,0.0041,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_24_done\5B\P7240430.JPG,P7240430_1.jpg,2019-07-24,B5,B5,1,0.813,Syrphidae,84.1,,Diptera,15.4,Wasp,0.2,0.4631,0.9836,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_24_done\9A\P7240408.JPG,P7240408_1.jpg,2019-07-24,A9,A9,1,0.7901,Wasp,96.2,,Syrphidae,2.8,Triepeolus,0.9,0.1945,0.9575,Hydrangea paniculata,Fire & Ice,12021,Open,0,Lacy panicle,4,Pink-white,1.5,,8,97.8
Braatz_images\2019_07_24_done\9A\P7240409.JPG,P7240409_1.jpg,2019-07-24,A9,A9,1,0.77,Wasp,98.4,,Triepeolus,0.8,Syrphidae,0.6,0.0962,0.9575,Hydrangea paniculata,Fire & Ice,12021,Open,0,Lacy panicle,4,Pink-white,1.5,,8,97.8
Braatz_images\2019_07_24_done\9A\P7240410.JPG,P7240410_1.jpg,2019-07-24,A9,A9,1,0.8235,Wasp,88.9,,Syrphidae,10.2,Coleoptera,0.4,0.3993,0.9575,Hydrangea paniculata,Fire & Ice,12021,Open,0,Lacy panicle,4,Pink-white,1.5,,8,97.8
Braatz_images\2019_07_24_done\9A\P7240419.JPG,P7240419_1.jpg,2019-07-24,A9,A9,1,0.7843,Wasp,99.1,,Syrphidae,0.8,Coleoptera,0,0.0537,0.9575,Hydrangea paniculata,Fire & Ice,12021,Open,0,Lacy panicle,4,Pink-white,1.5,,8,97.8
Braatz_images\2019_07_24_done\9A\P7240420.JPG,P7240420_1.jpg,2019-07-24,A9,A9,1,0.7387,Wasp,99.9,,Syrphidae,0.1,Agapostemon_splendens,0,0.0085,0.9575,Hydrangea paniculata,Fire & Ice,12021,Open,0,Lacy panicle,4,Pink-white,1.5,,8,97.8
Braatz_images\2019_07_31_done\10D\P7310738.JPG,P7310738_1.jpg,2019-07-31,D10,D10,1,0.7405,Wasp,93.8,,Syrphidae,5.3,Hylaeus,0.5,0.2648,0.9575,Hydrangea paniculata,Daimond Rogue,17047,Half-open,0,Mop-like panicle,4,Pink-white,0,,0,109
Braatz_images\2019_07_31_done\16C\P7310725.JPG,P7310725_1.jpg,2019-07-31,C16,C16,1,0.7656,Apis_mellifera,99.9,,Xylocopa_sonorina,0,Xylocopa,0,0.0077,0.9707,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_07_31_done\16C\P7310726.JPG,P7310726_1.jpg,2019-07-31,C16,C16,1,0.7509,Apis_mellifera,99,,Andrena_prunorum,0.7,Apis_dorsata,0.1,0.0662,0.9707,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_07_31_done\16C\P7310727.JPG,P7310727_1.jpg,2019-07-31,C16,C16,1,0.7731,Apis_mellifera,99.8,,Apis_mellifera,0,Andrena_prunorum,0,0.0149,0.9707,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_07_31_done\16C\P7310728.JPG,P7310728_1.jpg,2019-07-31,C16,C16,1,0.73,Apis_mellifera,97.1,,Andrena_prunorum,2.5,Apis_mellifera,0.2,0.1535,0.9707,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_07_31_done\3C\P7310692.JPG,P7310692_1.jpg,2019-07-31,C3,C3,1,0.7534,Apis_mellifera,93.2,,Apis_mellifera,3.5,Meliponini,2.2,0.3376,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310693.JPG,P7310693_1.jpg,2019-07-31,C3,C3,1,0.7539,Apis_mellifera,72.6,,Halictus_rubicundus,3.4,Andrena_flavipes,3,1.4349,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310694.JPG,P7310694_1.jpg,2019-07-31,C3,C3,1,0.7615,Apis_mellifera,99.1,,Apis_mellifera,0.1,Andrena_prunorum,0.1,0.0843,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310695.JPG,P7310695_1.jpg,2019-07-31,C3,C3,1,0.7055,Apis_mellifera,99.5,,Syrphidae,0.1,Halictus_scabiosae,0.1,0.0511,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310697.JPG,P7310697_1.jpg,2019-07-31,C3,C3,1,0.7148,Wasp,98.7,,Coleoptera,0.3,Apis_dorsata,0.3,0.0949,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310749.JPG,P7310749_1.jpg,2019-07-31,C3,C3,1,0.8457,Wasp,100,,Coleoptera,0,Sphecodes,0,0.0016,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310750.JPG,P7310750_1.jpg,2019-07-31,C3,C3,1,0.8376,Wasp,100,,Coleoptera,0,Syrphidae,0,0.0028,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310751.JPG,P7310751_1.jpg,2019-07-31,C3,C3,1,0.7933,Coleoptera,76.1,,Wasp,23.2,Diptera,0.4,0.5932,0.9916,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310756.JPG,P7310756_1.jpg,2019-07-31,C3,C3,1,0.7786,Apis_mellifera,98.5,,Apis_mellifera,1.1,Meliponini,0.2,0.0897,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310757.JPG,P7310757_1.jpg,2019-07-31,C3,C3,1,0.7714,Apis_mellifera,99.9,,Meliponini,0,Apis_mellifera,0,0.0062,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310758.JPG,P7310758_1.jpg,2019-07-31,C3,C3,1,0.7423,Apis_mellifera,90.2,,Apis_mellifera,5.1,Syrphidae,2.1,0.4889,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310759.JPG,P7310759_1.jpg,2019-07-31,C3,C3,1,0.7137,Apis_mellifera,95.8,,Apis_mellifera,2.8,Osmia,1,0.222,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310760.JPG,P7310760_1.jpg,2019-07-31,C3,C3,1,0.7525,Apis_mellifera,75.5,,Andrena_florea,16.1,Apis_mellifera,8,0.737,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310761.JPG,P7310761_1.jpg,2019-07-31,C3,C3,1,0.7735,Apis_mellifera,99.4,,Andrena_florea,0.2,Apis_mellifera,0.2,0.0524,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310762.JPG,P7310762_1.jpg,2019-07-31,C3,C3,1,0.735,Apis_mellifera,99.9,,Apis_mellifera,0.1,Osmia_bicornis,0,0.0116,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\3C\P7310764.JPG,P7310764_1.jpg,2019-07-31,C3,C3,1,0.7924,Apis_mellifera,97.9,,Apis_mellifera,1.8,Bombus_ardens,0.1,0.1235,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_07_31_done\4A\P7310574.JPG,P7310574_1.jpg,2019-07-31,A4,A4,1,0.7344,Apis_mellifera,99.9,,Bombus_ardens,0,Apis_mellifera,0,0.0124,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310575.JPG,P7310575_1.jpg,2019-07-31,A4,A4,1,0.7609,Apis_mellifera,99.5,,Apis_mellifera,0.1,Augochloropsis,0,0.0524,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310576.JPG,P7310576_1.jpg,2019-07-31,A4,A4,1,0.7757,Apis_mellifera,99.7,,Apis_mellifera,0,Apis_dorsata,0,0.0297,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310577.JPG,P7310577_1.jpg,2019-07-31,A4,A4,1,0.7618,Apis_mellifera,99.7,,Apis_mellifera,0.2,Xylocopa,0,0.0254,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310578.JPG,P7310578_1.jpg,2019-07-31,A4,A4,1,0.7801,Apis_mellifera,99.9,,Apis_mellifera,0,Halictus_scabiosae,0,0.0087,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310579.JPG,P7310579_1.jpg,2019-07-31,A4,A4,1,0.7349,Apis_mellifera,100,,Apis_dorsata,0,Xenoglossa,0,0.0047,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310580.JPG,P7310580_1.jpg,2019-07-31,A4,A4,1,0.8155,Apis_mellifera,99.9,,Apis_mellifera,0,Colletes,0,0.0097,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310581.JPG,P7310581_1.jpg,2019-07-31,A4,A4,1,0.7629,Apis_mellifera,98.2,,Apis_mellifera,1.2,Colletes_inaequalis,0.3,0.1169,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310582.JPG,P7310582_1.jpg,2019-07-31,A4,A4,1,0.7923,Apis_mellifera,99.2,,Syrphidae,0.5,Andrena_vaga,0.1,0.0639,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310583.JPG,P7310583_1.jpg,2019-07-31,A4,A4,1,0.7418,Apis_mellifera,99.8,,Apis_mellifera,0,Coleoptera,0,0.0184,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310584.JPG,P7310584_1.jpg,2019-07-31,A4,A4,1,0.8082,Apis_mellifera,99.2,,Apis_mellifera,0.7,Apis_dorsata,0,0.0503,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310585.JPG,P7310585_1.jpg,2019-07-31,A4,A4,1,0.7862,Apis_mellifera,98.9,,Apis_mellifera,1,Apis_dorsata,0,0.0651,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310586.JPG,P7310586_1.jpg,2019-07-31,A4,A4,1,0.7684,Wasp,99.9,,Syrphidae,0.1,Thalestria,0.1,0.0114,0.9575,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310798.JPG,P7310798_1.jpg,2019-07-31,A4,A4,1,0.7439,Apis_mellifera,99.9,,Andrena,0,Apis_dorsata,0,0.0116,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310800.JPG,P7310800_1.jpg,2019-07-31,A4,A4,1,0.7059,Apis_mellifera,99.1,,Apis_mellifera,0.9,Colletes_hederae,0,0.0574,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\4A\P7310802.JPG,P7310802_1.jpg,2019-07-31,A4,A4,1,0.7382,Apis_mellifera,99.1,,Apis_mellifera,0.3,Halictus_scabiosae,0,0.0813,0.9707,Hydrangea paniculata,White Diamonds,11045,Half-open,0,Mop-like panicle,4,White,2,,8,31
Braatz_images\2019_07_31_done\5A\P7310589.JPG,P7310589_1.jpg,2019-07-31,A5,A5,1,0.8904,Wasp,100,,Coleoptera,0,Syrphidae,0,0.0006,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310590.JPG,P7310590_1.jpg,2019-07-31,A5,A5,1,0.8972,Wasp,100,,Sphecodes,0,Hylaeus,0,0,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310591.JPG,P7310591_1.jpg,2019-07-31,A5,A5,1,0.8786,Wasp,100,,Coleoptera,0,Hylaeus,0,0.0033,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310592.JPG,P7310592_1.jpg,2019-07-31,A5,A5,1,0.8424,Wasp,100,,Coleoptera,0,Hylaeus,0,0.0008,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310593.JPG,P7310593_1.jpg,2019-07-31,A5,A5,1,0.8051,Wasp,97.5,,Coleoptera,1.3,Syrphidae,0.9,0.1386,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310594.JPG,P7310594_1.jpg,2019-07-31,A5,A5,1,0.7544,Apis_mellifera,91.2,,Apis_mellifera,6.5,Apis_florea,0.8,0.4248,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310595.JPG,P7310595_1.jpg,2019-07-31,A5,A5,1,0.7515,Meliponini,39.8,,Apis_mellifera,30.7,Andrena_milwaukeensis,11.1,1.622,0.9634,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310808.JPG,P7310808_1.jpg,2019-07-31,A5,A5,1,0.8,Apis_mellifera,97.5,,Colletes_hederae,2.2,Andrena_flavipes,0.1,0.1319,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310810.JPG,P7310810_1.jpg,2019-07-31,A5,A5,1,0.7731,Apis_mellifera,100,,Syrphidae,0,Megachile,0,0.0022,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310811.JPG,P7310811_1.jpg,2019-07-31,A5,A5,1,0.7888,Apis_mellifera,99.7,,Meliponini,0.1,Apis_mellifera,0.1,0.0277,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310812.JPG,P7310812_1.jpg,2019-07-31,A5,A5,1,0.7194,Apis_mellifera,99.7,,Apis_mellifera,0.1,Apis_dorsata,0,0.0241,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310813.JPG,P7310813_1.jpg,2019-07-31,A5,A5,1,0.7418,Apis_mellifera,87.3,,Colletes_hederae,7.6,Apis_mellifera,4.9,0.4784,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310814.JPG,P7310814_1.jpg,2019-07-31,A5,A5,1,0.7589,Apis_mellifera,99.7,,Xylocopa_tenuiscapa,0.1,Xylocopa,0,0.0281,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310816.JPG,P7310816_1.jpg,2019-07-31,A5,A5,1,0.7713,Apis_mellifera,99.3,,Apis_mellifera,0.2,Osmia,0.2,0.0607,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310818.JPG,P7310818_1.jpg,2019-07-31,A5,A5,1,0.7263,Apis_mellifera,97.2,,Andrena_milwaukeensis,1.5,Andrena_fulva,0.3,0.1814,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310819.JPG,P7310819_1.jpg,2019-07-31,A5,A5,1,0.7047,Apis_mellifera,99.6,,Osmia_bicornis,0.2,Syrphidae,0.1,0.0351,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310820.JPG,P7310820_1.jpg,2019-07-31,A5,A5,1,0.7515,Apis_mellifera,99.7,,Apis_mellifera,0.1,Colletes_hederae,0.1,0.0327,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310821.JPG,P7310821_1.jpg,2019-07-31,A5,A5,1,0.7024,Melitturga,89.6,,Osmia_bicornis,2.6,Anthophora_villosula,2,0.6297,0.9333,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310822.JPG,P7310822_1.jpg,2019-07-31,A5,A5,1,0.8049,Apis_mellifera,99.2,,Osmia_bicornis,0.1,Apis_mellifera,0.1,0.0727,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310823.JPG,P7310823_1.jpg,2019-07-31,A5,A5,1,0.8,Apis_mellifera,96.8,,Osmia,1.4,Osmia_bicornis,0.9,0.1833,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310824.JPG,P7310824_1.jpg,2019-07-31,A5,A5,1,0.7955,Apis_mellifera,99.6,,Andrena_flavipes,0.1,Colletes_cunicularius,0.1,0.0376,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310826.JPG,P7310826_1.jpg,2019-07-31,A5,A5,1,0.7163,Diptera,50.2,,Meliponini,33.4,Syrphidae,6.3,1.2872,0.9755,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310827.JPG,P7310827_1.jpg,2019-07-31,A5,A5,1,0.7546,Apis_mellifera,99.7,,Apis_mellifera,0.3,Meliponini,0,0.0225,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310828.JPG,P7310828_1.jpg,2019-07-31,A5,A5,1,0.7966,Wasp,71.7,,Syrphidae,27.8,Hylaeus,0.3,0.6239,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310829.JPG,P7310829_1.jpg,2019-07-31,A5,A5,1,0.7999,Wasp,100,,Syrphidae,0,Apis_mellifera,0,0.0041,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310830.JPG,P7310830_1.jpg,2019-07-31,A5,A5,1,0.7369,Apis_mellifera,98.8,,Apis_mellifera,0.2,Bombus_rufocinctus,0.1,0.1149,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310834.JPG,P7310834_1.jpg,2019-07-31,A5,A5,1,0.7641,Apis_mellifera,98.5,,Apis_mellifera,1.5,Apis_dorsata,0,0.0856,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310835.JPG,P7310835_1.jpg,2019-07-31,A5,A5,1,0.7326,Apis_mellifera,99.9,,Syrphidae,0,Colletes_hederae,0,0.007,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310836.JPG,P7310836_1.jpg,2019-07-31,A5,A5,1,0.7591,Apis_mellifera,98.7,,Syrphidae,0.9,Apis_mellifera,0.2,0.091,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310839.JPG,P7310839_1.jpg,2019-07-31,A5,A5,1,0.7469,Apis_mellifera,94,,Colletes_inaequalis,1.7,Lasioglossum,1.1,0.3824,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310840.JPG,P7310840_1.jpg,2019-07-31,A5,A5,1,0.7777,Apis_mellifera,99.3,,Osmia_bicornis,0.1,Apis_mellifera,0.1,0.0697,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310841.JPG,P7310841_1.jpg,2019-07-31,A5,A5,1,0.8316,Wasp,99.5,,Megachile_sculpturalis,0.2,Sphecodes,0.1,0.0379,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310842.JPG,P7310842_1.jpg,2019-07-31,A5,A5,1,0.8177,Wasp,97.4,,Coleoptera,2.5,Megachile_sculpturalis,0,0.121,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310843.JPG,P7310843_1.jpg,2019-07-31,A5,A5,1,0.7837,Apis_mellifera,99.8,,Apis_mellifera,0.1,Halictus_scabiosae,0,0.0166,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5A\P7310844.JPG,P7310844_1.jpg,2019-07-31,A5,A5,1,0.8157,Apis_mellifera,89.3,,Apis_mellifera,10.1,Colletes_hederae,0.3,0.3802,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_07_31_done\5B\P7310657.JPG,P7310657_1.jpg,2019-07-31,B5,B5,1,0.773,Apis_mellifera,98.7,,Apis_mellifera,0.9,Apis_dorsata,0.1,0.0948,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_31_done\5B\P7310658.JPG,P7310658_1.jpg,2019-07-31,B5,B5,1,0.7923,Bombus_bimaculatus,51.5,,Bombus_impatiens,21.4,Bombus_griseocollis,17.6,1.3934,0.9318,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_31_done\5B\P7310659.JPG,P7310659_1.jpg,2019-07-31,B5,B5,1,0.7746,Apis_mellifera,98.7,,Apis_mellifera,0.2,Apis_florea,0.1,0.1176,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_31_done\5B\P7310660.JPG,P7310660_1.jpg,2019-07-31,B5,B5,1,0.7619,Apis_mellifera,99.8,,Apis_florea,0,Andrena_florea,0,0.0166,0.9707,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
Braatz_images\2019_07_31_done\5B\P7310661.JPG,P7310661_1.jpg,2019-07-31,B5,B5,1,0.7711,Bombus_bimaculatus,64.7,,Bombus_impatiens,21.2,Bombus_griseocollis,12.1,0.9732,0.9318,Hydrangea paniculata,Dharuma,5026,Open,Open to half-open,Lacy panicle,4,White,0,,0,5.5
